"metric_timestamp","metric_name","_value"
"1516097706","buttercup.website.impressions","39245"
"1518248816","buttercup.website.impressions","51571"
"1518862860","buttercup.website.impressions","36774"
"1512761579","buttercup.website.impressions","8444"
"1516011121","buttercup.website.impressions","57273"
"1510600346","buttercup.website.impressions","18840"
"1512826838","buttercup.website.impressions","41555"
"1510717580","buttercup.website.impressions","6497"
"1519061854","buttercup.website.impressions","8639"
"1513977946","buttercup.website.impressions","25712"
"1512028827","buttercup.website.impressions","56703"
"1518502249","buttercup.website.impressions","40552"
"1518976352","buttercup.website.impressions","28411"
"1512417658","buttercup.website.impressions","17847"
"1513013183","buttercup.website.impressions","26787"
"1514969896","buttercup.website.impressions","59129"
"1518165529","buttercup.website.impressions","11689"
"1512416515","buttercup.website.impressions","42578"
"1513371476","buttercup.website.impressions","22380"
"1516924740","buttercup.website.impressions","55102"
"1517403233","buttercup.website.impressions","13857"
"1516339324","buttercup.website.impressions","59812"
"1516771481","buttercup.website.impressions","29190"
"1516888732","buttercup.website.impressions","59554"
"1516147057","buttercup.website.impressions","28117"
"1510203098","buttercup.website.impressions","9837"
"1512472190","buttercup.website.impressions","5984"
"1514442312","buttercup.website.impressions","59153"
"1512572984","buttercup.website.impressions","52559"
"1519656577","buttercup.website.impressions","11482"
"1516956214","buttercup.website.impressions","50720"
"1512573051","buttercup.website.impressions","7141"
"1517895267","buttercup.website.impressions","52647"
"1516653021","buttercup.website.impressions","12588"
"1513670374","buttercup.website.impressions","59125"
"1517084796","buttercup.website.impressions","11570"
"1514364060","buttercup.website.impressions","16809"
"1516008536","buttercup.website.impressions","50122"
"1515343880","buttercup.website.impressions","21972"
"1515609453","buttercup.website.impressions","57787"
"1517487592","buttercup.website.impressions","36174"
"1510159734","buttercup.website.impressions","46637"
"1510849242","buttercup.website.impressions","46073"
"1516408066","buttercup.website.impressions","41312"
"1510977398","buttercup.website.impressions","31172"
"1510728931","buttercup.website.impressions","36664"
"1511547983","buttercup.website.impressions","17101"
"1517970538","buttercup.website.impressions","48335"
"1513942628","buttercup.website.impressions","48048"
"1512928784","buttercup.website.impressions","30291"
"1510498451","buttercup.website.impressions","53740"
"1510803200","buttercup.website.impressions","53302"
"1518268027","buttercup.website.impressions","15355"
"1512484628","buttercup.website.impressions","13027"
"1510736000","buttercup.website.impressions","54631"
"1519932322","buttercup.website.impressions","36522"
"1515870034","buttercup.website.impressions","26533"
"1510663460","buttercup.website.impressions","11730"
"1511983824","buttercup.website.impressions","19831"
"1511261313","buttercup.website.impressions","43866"
"1518100785","buttercup.website.impressions","12744"
"1514877327","buttercup.website.impressions","31525"
"1513180383","buttercup.website.impressions","26410"
"1514653670","buttercup.website.impressions","33526"
"1515357655","buttercup.website.impressions","53843"
"1513229539","buttercup.website.impressions","17963"
"1514490273","buttercup.website.impressions","5437"
"1510355008","buttercup.website.impressions","38180"
"1516072673","buttercup.website.impressions","23965"
"1514388507","buttercup.website.impressions","57450"
"1515222352","buttercup.website.impressions","32563"
"1518709517","buttercup.website.impressions","45737"
"1512927182","buttercup.website.impressions","44085"
"1510133414","buttercup.website.impressions","52081"
"1518921022","buttercup.website.impressions","19670"
"1515946287","buttercup.website.impressions","29487"
"1516838159","buttercup.website.impressions","6514"
"1510380275","buttercup.website.impressions","7835"
"1510518095","buttercup.website.impressions","38583"
"1518625318","buttercup.website.impressions","55631"
"1513979635","buttercup.website.impressions","14827"
"1517416832","buttercup.website.impressions","42137"
"1518523842","buttercup.website.impressions","17092"
"1518370830","buttercup.website.impressions","54532"
"1515090517","buttercup.website.impressions","52640"
"1517332225","buttercup.website.impressions","15772"
"1516750378","buttercup.website.impressions","24442"
"1517596240","buttercup.website.impressions","9743"
"1518942271","buttercup.website.impressions","25449"
"1510271465","buttercup.website.impressions","47297"
"1516242304","buttercup.website.impressions","57669"
"1517693517","buttercup.website.impressions","54358"
"1513362350","buttercup.website.impressions","10775"
"1516378403","buttercup.website.impressions","57103"
"1512374594","buttercup.website.impressions","36994"
"1510698782","buttercup.website.impressions","18849"
"1513047048","buttercup.website.impressions","53606"
"1513695187","buttercup.website.impressions","10350"
"1517576076","buttercup.website.impressions","18060"
"1517359839","buttercup.website.impressions","59171"
"1513624786","buttercup.website.impressions","26114"
"1512959707","buttercup.website.impressions","36953"
"1513712240","buttercup.website.impressions","57485"
"1512110854","buttercup.website.impressions","30860"
"1514157208","buttercup.website.impressions","11005"
"1512372814","buttercup.website.impressions","44735"
"1519549332","buttercup.website.impressions","17893"
"1514591600","buttercup.website.impressions","28579"
"1517891342","buttercup.website.impressions","40242"
"1512219514","buttercup.website.impressions","17814"
"1511253954","buttercup.website.impressions","54982"
"1512782405","buttercup.website.impressions","31690"
"1519609187","buttercup.website.impressions","47515"
"1511310624","buttercup.website.impressions","45974"
"1519942677","buttercup.website.impressions","49976"
"1515768287","buttercup.website.impressions","18631"
"1510181044","buttercup.website.impressions","22377"
"1516851219","buttercup.website.impressions","26080"
"1510341210","buttercup.website.impressions","46375"
"1515247192","buttercup.website.impressions","44500"
"1512972527","buttercup.website.impressions","42255"
"1511708053","buttercup.website.impressions","20809"
"1512831954","buttercup.website.impressions","33208"
"1518972190","buttercup.website.impressions","10981"
"1512183670","buttercup.website.impressions","5513"
"1515080930","buttercup.website.impressions","8823"
"1514679544","buttercup.website.impressions","28856"
"1511789797","buttercup.website.impressions","35109"
"1516777524","buttercup.website.impressions","45291"
"1518738826","buttercup.website.impressions","13876"
"1512763052","buttercup.website.impressions","17480"
"1518546336","buttercup.website.impressions","29288"
"1515036247","buttercup.website.impressions","24865"
"1518666974","buttercup.website.impressions","8849"
"1512102099","buttercup.website.impressions","26625"
"1511429111","buttercup.website.impressions","46664"
"1515369827","buttercup.website.impressions","41783"
"1516303299","buttercup.website.impressions","21046"
"1513826060","buttercup.website.impressions","43770"
"1517893332","buttercup.website.impressions","34488"
"1516622051","buttercup.website.impressions","35620"
"1510295490","buttercup.website.impressions","55804"
"1513679791","buttercup.website.impressions","45456"
"1515787912","buttercup.website.impressions","27592"
"1518996155","buttercup.website.impressions","9247"
"1517308015","buttercup.website.impressions","30423"
"1511901084","buttercup.website.impressions","33820"
"1514006301","buttercup.website.impressions","46722"
"1512268077","buttercup.website.impressions","55494"
"1514598654","buttercup.website.impressions","26336"
"1511834865","buttercup.website.impressions","37410"
"1515130277","buttercup.website.impressions","24795"
"1517925838","buttercup.website.impressions","38584"
"1514735484","buttercup.website.impressions","55787"
"1516377754","buttercup.website.impressions","13830"
"1513469277","buttercup.website.impressions","38475"
"1514292441","buttercup.website.impressions","22005"
"1519159652","buttercup.website.impressions","40566"
"1519705547","buttercup.website.impressions","52560"
"1518607893","buttercup.website.impressions","12374"
"1517096052","buttercup.website.impressions","36073"
"1519778002","buttercup.website.impressions","38048"
"1514234034","buttercup.website.impressions","31460"
"1511577489","buttercup.website.impressions","57571"
"1514619993","buttercup.website.impressions","8727"
"1517043667","buttercup.website.impressions","21228"
"1510901206","buttercup.website.impressions","45620"
"1519022419","buttercup.website.impressions","32547"
"1516053886","buttercup.website.impressions","40552"
"1515254434","buttercup.website.impressions","28727"
"1518105013","buttercup.website.impressions","21886"
"1516851874","buttercup.website.impressions","10422"
"1516885089","buttercup.website.impressions","45777"
"1518019998","buttercup.website.impressions","40808"
"1512498260","buttercup.website.impressions","31714"
"1517443795","buttercup.website.impressions","44712"
"1517085468","buttercup.website.impressions","21339"
"1511821011","buttercup.website.impressions","33721"
"1514204068","buttercup.website.impressions","26879"
"1516267199","buttercup.website.impressions","52303"
"1510172579","buttercup.website.impressions","16277"
"1513402481","buttercup.website.impressions","57819"
"1515565593","buttercup.website.impressions","54997"
"1514161223","buttercup.website.impressions","26836"
"1515715530","buttercup.website.impressions","27090"
"1513060433","buttercup.website.impressions","53447"
"1517575462","buttercup.website.impressions","49109"
"1512125526","buttercup.website.impressions","49265"
"1512970376","buttercup.website.impressions","21841"
"1519007673","buttercup.website.impressions","13980"
"1511347900","buttercup.website.impressions","26455"
"1515494861","buttercup.website.impressions","22258"
"1513192845","buttercup.website.impressions","56609"
"1519284979","buttercup.website.impressions","8554"
"1516890959","buttercup.website.impressions","32715"
"1519140972","buttercup.website.impressions","27625"
"1511757838","buttercup.website.impressions","41708"
"1512968758","buttercup.website.impressions","57530"
"1513056686","buttercup.website.impressions","36379"
"1513469019","buttercup.website.impressions","35369"
"1511666989","buttercup.website.impressions","17306"
"1518263430","buttercup.website.impressions","38504"
"1517400648","buttercup.website.impressions","49279"
"1517356265","buttercup.website.impressions","8563"
"1512331532","buttercup.website.impressions","56135"
"1515309908","buttercup.website.impressions","36666"
"1515703874","buttercup.website.impressions","40705"
"1511991710","buttercup.website.impressions","20983"
"1519704053","buttercup.website.impressions","10061"
"1519420800","buttercup.website.impressions","6976"
"1515067435","buttercup.website.impressions","32197"
"1516797224","buttercup.website.impressions","27363"
"1517755538","buttercup.website.impressions","54218"
"1513043653","buttercup.website.impressions","23130"
"1512341047","buttercup.website.impressions","40145"
"1512236018","buttercup.website.impressions","10237"
"1513663812","buttercup.website.impressions","22972"
"1515797781","buttercup.website.impressions","16557"
"1519628913","buttercup.website.impressions","43937"
"1516955424","buttercup.website.impressions","33845"
"1515273607","buttercup.website.impressions","26932"
"1510668692","buttercup.website.impressions","32505"
"1518168469","buttercup.website.impressions","30442"
"1515314295","buttercup.website.impressions","37672"
"1513639278","buttercup.website.impressions","49120"
"1516535149","buttercup.website.impressions","13255"
"1519898377","buttercup.website.impressions","31693"
"1518758663","buttercup.website.impressions","10719"
"1512794907","buttercup.website.impressions","7799"
"1511729202","buttercup.website.impressions","11145"
"1513683348","buttercup.website.impressions","18321"
"1514650453","buttercup.website.impressions","29075"
"1515318962","buttercup.website.impressions","59303"
"1510741218","buttercup.website.impressions","53845"
"1513143706","buttercup.website.impressions","48333"
"1512037861","buttercup.website.impressions","10275"
"1510349348","buttercup.website.impressions","51051"
"1510749274","buttercup.website.impressions","52238"
"1518577964","buttercup.website.impressions","18082"
"1516579802","buttercup.website.impressions","30726"
"1517561097","buttercup.website.impressions","17940"
"1517676530","buttercup.website.impressions","56912"
"1511252185","buttercup.website.impressions","52913"
"1517724142","buttercup.website.impressions","40047"
"1518665279","buttercup.website.impressions","13686"
"1513202099","buttercup.website.impressions","11951"
"1514729101","buttercup.website.impressions","39889"
"1519670616","buttercup.website.impressions","10843"
"1511600065","buttercup.website.impressions","15545"
"1515910965","buttercup.website.impressions","34110"
"1511354799","buttercup.website.impressions","26700"
"1513038643","buttercup.website.impressions","17550"
"1516497172","buttercup.website.impressions","51824"
"1519938648","buttercup.website.impressions","13326"
"1510643193","buttercup.website.impressions","50387"
"1519990821","buttercup.website.impressions","35931"
"1514818583","buttercup.website.impressions","9713"
"1513683811","buttercup.website.impressions","12193"
"1517502799","buttercup.website.impressions","35039"
"1511821701","buttercup.website.impressions","33397"
"1517706923","buttercup.website.impressions","39569"
"1519036196","buttercup.website.impressions","7977"
"1515643969","buttercup.website.impressions","7143"
"1513693803","buttercup.website.impressions","9954"
"1519843408","buttercup.website.impressions","50925"
"1515466460","buttercup.website.impressions","23246"
"1517584430","buttercup.website.impressions","55018"
"1519489436","buttercup.website.impressions","5459"
"1515834085","buttercup.website.impressions","5029"
"1511711668","buttercup.website.impressions","28018"
"1516220550","buttercup.website.impressions","45452"
"1510277133","buttercup.website.impressions","15411"
"1519907330","buttercup.website.impressions","52492"
"1511845565","buttercup.website.impressions","23289"
"1512013804","buttercup.website.impressions","22872"
"1517176538","buttercup.website.impressions","51586"
"1518871018","buttercup.website.impressions","24332"
"1512006901","buttercup.website.impressions","47639"
"1517576662","buttercup.website.impressions","53985"
"1510810078","buttercup.website.impressions","40706"
"1515738430","buttercup.website.impressions","19834"
"1518125349","buttercup.website.impressions","50079"
"1511222882","buttercup.website.impressions","58519"
"1518038007","buttercup.website.impressions","24281"
"1519792589","buttercup.website.impressions","7616"
"1514017436","buttercup.website.impressions","28850"
"1516961872","buttercup.website.impressions","14755"
"1516698612","buttercup.website.impressions","21158"
"1514860331","buttercup.website.impressions","28170"
"1519367289","buttercup.website.impressions","32260"
"1518937874","buttercup.website.impressions","49678"
"1510899094","buttercup.website.impressions","29029"
"1518405362","buttercup.website.impressions","6973"
"1514413131","buttercup.website.impressions","19462"
"1517043699","buttercup.website.impressions","45063"
"1512193851","buttercup.website.impressions","54267"
"1519733556","buttercup.website.impressions","24029"
"1517668378","buttercup.website.impressions","15674"
"1514007609","buttercup.website.impressions","31830"
"1515551382","buttercup.website.impressions","55414"
"1518678724","buttercup.website.impressions","30580"
"1516193524","buttercup.website.impressions","33663"
"1516790293","buttercup.website.impressions","11321"
"1513454653","buttercup.website.impressions","30935"
"1511391566","buttercup.website.impressions","22974"
"1514231581","buttercup.website.impressions","9614"
"1511744394","buttercup.website.impressions","14749"
"1514136321","buttercup.website.impressions","44602"
"1514769957","buttercup.website.impressions","54335"
"1511377329","buttercup.website.impressions","9801"
"1515462724","buttercup.website.impressions","55224"
"1513470640","buttercup.website.impressions","19695"
"1511181616","buttercup.website.impressions","8999"
"1510525044","buttercup.website.impressions","45122"
"1514135097","buttercup.website.impressions","39284"
"1514433401","buttercup.website.impressions","40816"
"1512307656","buttercup.website.impressions","9954"
"1512590671","buttercup.website.impressions","47706"
"1513036412","buttercup.website.impressions","7280"
"1511684837","buttercup.website.impressions","34345"
"1514937225","buttercup.website.impressions","8388"
"1515982723","buttercup.website.impressions","38238"
"1515097670","buttercup.website.impressions","36145"
"1514008401","buttercup.website.impressions","52562"
"1516021156","buttercup.website.impressions","34618"
"1518043360","buttercup.website.impressions","18307"
"1515956717","buttercup.website.impressions","45978"
"1518406355","buttercup.website.impressions","36215"
"1510647713","buttercup.website.impressions","52679"
"1518802479","buttercup.website.impressions","47226"
"1517216326","buttercup.website.impressions","11967"
"1517231324","buttercup.website.impressions","38215"
"1589991400","buttercup.website.impressions","31016"
"1510871658","buttercup.website.impressions","54343"
"1589991900","buttercup.website.impressions","36318"
"1518098500","buttercup.website.impressions","17854"
"1589991536","buttercup.website.impressions","33019"
"1589991810","buttercup.website.impressions","11573"
"1589991196","buttercup.website.impressions","50320"
"1589991641","buttercup.website.impressions","49999"
"1589991338","buttercup.website.impressions","57650"
"1589990918","buttercup.website.impressions","50159"
"1589991870","buttercup.website.impressions","39436"
"1589991170","buttercup.website.impressions","43801"
"1589991363","buttercup.website.impressions","29414"
"1589991423","buttercup.website.impressions","12066"
"1589991827","buttercup.website.impressions","7249"
"1589991857","buttercup.website.impressions","27669"
"1589991818","buttercup.website.impressions","48418"
"1589991502","buttercup.website.impressions","19053"
"1589991428","buttercup.website.impressions","49802"
"1589991573","buttercup.website.impressions","20044"
"1589991727","buttercup.website.impressions","45758"
"1589990951","buttercup.website.impressions","20205"
"1589991434","buttercup.website.impressions","5535"
"1589991699","buttercup.website.impressions","42992"
"1589991266","buttercup.website.impressions","18596"
"1589991720","buttercup.website.impressions","25709"
"1589990971","buttercup.website.impressions","33868"
"1589991733","buttercup.website.impressions","29290"
"1589990915","buttercup.website.impressions","32231"
"1589991277","buttercup.website.impressions","29959"
"1589991096","buttercup.website.impressions","55832"
"1589991682","buttercup.website.impressions","56558"
"1589991357","buttercup.website.impressions","48636"
"1589991291","buttercup.website.impressions","11889"
"1589991754","buttercup.website.impressions","29014"
"1589991862","buttercup.website.impressions","39576"
"1589991005","buttercup.website.impressions","42221"
"1589991208","buttercup.website.impressions","6550"
"1589991370","buttercup.website.impressions","57793"
"1589991127","buttercup.website.impressions","21314"
"1589991237","buttercup.website.impressions","53551"
"1589991053","buttercup.website.impressions","50533"
"1589991190","buttercup.website.impressions","24383"
"1589991282","buttercup.website.impressions","21572"
"1589991322","buttercup.website.impressions","53801"
"1589991713","buttercup.website.impressions","42093"
"1589990917","buttercup.website.impressions","59209"
"1589991111","buttercup.website.impressions","20970"
"1589990946","buttercup.website.impressions","42062"
"1589990960","buttercup.website.impressions","23099"
"1589991563","buttercup.website.impressions","47836"
"1589991637","buttercup.website.impressions","36592"
"1589991079","buttercup.website.impressions","45963"
"1589990959","buttercup.website.impressions","15553"
"1589991101","buttercup.website.impressions","8987"
"1589991603","buttercup.website.impressions","27697"
"1589991317","buttercup.website.impressions","23582"
"1589991284","buttercup.website.impressions","40595"
"1589991570","buttercup.website.impressions","58484"
"1589991393","buttercup.website.impressions","32178"
"1589991900","buttercup.website.impressions","17806"
"1589991582","buttercup.website.impressions","27371"
"1589991015","buttercup.website.impressions","36268"
"1589991361","buttercup.website.impressions","21379"
"1589991320","buttercup.website.impressions","6633"
"1589991171","buttercup.website.impressions","48087"
"1589991090","buttercup.website.impressions","46614"
"1589991201","buttercup.website.impressions","12015"
"1589991081","buttercup.website.impressions","22073"
"1589991752","buttercup.website.impressions","41534"
"1589991338","buttercup.website.impressions","29209"
"1589991591","buttercup.website.impressions","20813"
"1589991553","buttercup.website.impressions","55917"
"1589991804","buttercup.website.impressions","38085"
"1589991435","buttercup.website.impressions","9132"
"1589991231","buttercup.website.impressions","50348"
"1589991727","buttercup.website.impressions","7807"
"1589991718","buttercup.website.impressions","39005"
"1589991181","buttercup.website.impressions","58989"
"1589991023","buttercup.website.impressions","17358"
"1589991889","buttercup.website.impressions","44779"
"1589991107","buttercup.website.impressions","6722"
"1589990996","buttercup.website.impressions","50911"
"1589990924","buttercup.website.impressions","38558"
"1589991433","buttercup.website.impressions","47023"
"1589991051","buttercup.website.impressions","57289"
"1589991881","buttercup.website.impressions","22259"
"1589991765","buttercup.website.impressions","23870"
"1589991288","buttercup.website.impressions","34689"
"1589991897","buttercup.website.impressions","35576"
"1589991067","buttercup.website.impressions","41515"
"1589991888","buttercup.website.impressions","19141"
"1589991757","buttercup.website.impressions","6337"
"1589991802","buttercup.website.impressions","56106"
"1589991344","buttercup.website.impressions","59499"
"1589991207","buttercup.website.impressions","45076"
"1589991350","buttercup.website.impressions","50345"
"1589991870","buttercup.website.impressions","5781"
"1589991580","buttercup.website.impressions","13873"
"1589991434","buttercup.website.impressions","58302"
"1589991570","buttercup.website.impressions","58827"
"1589990914","buttercup.website.impressions","53720"
"1589991138","buttercup.website.impressions","36946"
"1589990947","buttercup.website.impressions","12034"
"1589991187","buttercup.website.impressions","18325"
"1589991474","buttercup.website.impressions","38969"
"1589991198","buttercup.website.impressions","17142"
"1589991603","buttercup.website.impressions","6326"
"1589991122","buttercup.website.impressions","46376"
"1589991113","buttercup.website.impressions","8321"
"1589991721","buttercup.website.impressions","49121"
"1589991074","buttercup.website.impressions","49937"
"1589991453","buttercup.website.impressions","10642"
"1589991296","buttercup.website.impressions","27835"
"1589991438","buttercup.website.impressions","7847"
"1589991404","buttercup.website.impressions","7676"
"1589991362","buttercup.website.impressions","27252"
"1589991178","buttercup.website.impressions","6300"
"1589991663","buttercup.website.impressions","12287"
"1589991648","buttercup.website.impressions","7080"
"1589991151","buttercup.website.impressions","43257"
"1589991158","buttercup.website.impressions","54370"
"1589991697","buttercup.website.impressions","51857"
"1589991747","buttercup.website.impressions","17911"
"1589991304","buttercup.website.impressions","56379"
"1589991793","buttercup.website.impressions","29989"
"1589991522","buttercup.website.impressions","44696"
"1589991292","buttercup.website.impressions","45882"
"1589991120","buttercup.website.impressions","53487"
"1589991840","buttercup.website.impressions","11863"
"1589991264","buttercup.website.impressions","36439"
"1589991437","buttercup.website.impressions","46960"
"1589991733","buttercup.website.impressions","45901"
"1589991453","buttercup.website.impressions","48017"
"1589991352","buttercup.website.impressions","50863"
"1589991301","buttercup.website.impressions","45087"
"1589991772","buttercup.website.impressions","22852"
"1589991571","buttercup.website.impressions","56014"
"1589991476","buttercup.website.impressions","15082"
"1589990971","buttercup.website.impressions","25486"
"1589991007","buttercup.website.impressions","58058"
"1589991121","buttercup.website.impressions","58673"
"1589991765","buttercup.website.impressions","51997"
"1589991170","buttercup.website.impressions","41816"
"1589991858","buttercup.website.impressions","51503"
"1589991546","buttercup.website.impressions","18083"
"1589991400","buttercup.website.impressions","26768"
"1589991350","buttercup.website.impressions","55787"
"1589991004","buttercup.website.impressions","9623"
"1589991835","buttercup.website.impressions","56891"
"1589991724","buttercup.website.impressions","8458"
"1589991264","buttercup.website.impressions","49873"
"1589991080","buttercup.website.impressions","46534"
"1589990960","buttercup.website.impressions","24124"
"1589991900","buttercup.website.impressions","5889"
"1589991095","buttercup.website.impressions","12260"
"1589991474","buttercup.website.impressions","27732"
"1589991252","buttercup.website.impressions","49656"
"1589991729","buttercup.website.impressions","28105"
"1589991259","buttercup.website.impressions","25861"
"1589991113","buttercup.website.impressions","24069"
"1589991140","buttercup.website.impressions","12106"
"1589991056","buttercup.website.impressions","36396"
"1589991790","buttercup.website.impressions","18115"
"1589991112","buttercup.website.impressions","14803"
"1589991085","buttercup.website.impressions","32560"
"1589991679","buttercup.website.impressions","36295"
"1589991047","buttercup.website.impressions","48835"
"1589991107","buttercup.website.impressions","23431"
"1589990984","buttercup.website.impressions","37258"
"1589991120","buttercup.website.impressions","42070"
"1589991489","buttercup.website.impressions","15932"
"1589991478","buttercup.website.impressions","19211"
"1589991169","buttercup.website.impressions","56697"
"1589991527","buttercup.website.impressions","51894"
"1589991292","buttercup.website.impressions","7841"
"1589991875","buttercup.website.impressions","16913"
"1589990955","buttercup.website.impressions","58135"
"1589991281","buttercup.website.impressions","27701"
"1589991246","buttercup.website.impressions","30569"
"1589991198","buttercup.website.impressions","44661"
"1589990939","buttercup.website.impressions","45957"
"1589991022","buttercup.website.impressions","30640"
"1589991872","buttercup.website.impressions","24448"
"1589991322","buttercup.website.impressions","36549"
"1589991175","buttercup.website.impressions","46513"
"1589991039","buttercup.website.impressions","14569"
"1589991189","buttercup.website.impressions","16058"
"1589991406","buttercup.website.impressions","19307"
"1589991525","buttercup.website.impressions","39296"
"1589991900","buttercup.website.impressions","58016"
"1589991799","buttercup.website.impressions","15443"
"1589991023","buttercup.website.impressions","5886"
"1589991819","buttercup.website.impressions","44580"
"1589991107","buttercup.website.impressions","17368"
"1589991121","buttercup.website.impressions","35017"
"1589991395","buttercup.website.impressions","19711"
"1589991604","buttercup.website.impressions","44108"
"1589991322","buttercup.website.impressions","48646"
"1589991748","buttercup.website.impressions","17099"
"1589991708","buttercup.website.impressions","36072"
"1589991355","buttercup.website.impressions","12370"
"1589991256","buttercup.website.impressions","54160"
"1589991230","buttercup.website.impressions","34130"
"1589991197","buttercup.website.impressions","34510"
"1589991190","buttercup.website.impressions","43890"
"1589991780","buttercup.website.impressions","9780"
"1589991524","buttercup.website.impressions","12787"
"1589991835","buttercup.website.impressions","50367"
"1589991706","buttercup.website.impressions","51868"
"1589991612","buttercup.website.impressions","8689"
"1589991749","buttercup.website.impressions","39749"
"1589991585","buttercup.website.impressions","59577"
"1589991700","buttercup.website.impressions","36670"
"1589991636","buttercup.website.impressions","27802"
"1589991590","buttercup.website.impressions","25353"
"1589991534","buttercup.website.impressions","20154"
"1589991146","buttercup.website.impressions","46528"
"1589991023","buttercup.website.impressions","34609"
"1589991585","buttercup.website.impressions","38944"
"1589991581","buttercup.website.impressions","45427"
"1589991623","buttercup.website.impressions","40324"
"1589990916","buttercup.website.impressions","53840"
"1589991020","buttercup.website.impressions","36214"
"1589991569","buttercup.website.impressions","47234"
"1589991835","buttercup.website.impressions","56640"
"1589991220","buttercup.website.impressions","28978"
"1589991142","buttercup.website.impressions","14203"
"1589991156","buttercup.website.impressions","7881"
"1589991216","buttercup.website.impressions","37390"
"1589991345","buttercup.website.impressions","24218"
"1589991648","buttercup.website.impressions","13640"
"1589991571","buttercup.website.impressions","39153"
"1589991523","buttercup.website.impressions","33720"
"1589991251","buttercup.website.impressions","13925"
"1589991482","buttercup.website.impressions","47812"
"1589991530","buttercup.website.impressions","35542"
"1589991038","buttercup.website.impressions","8182"
"1589991647","buttercup.website.impressions","9845"
"1589991007","buttercup.website.impressions","18513"
"1589991331","buttercup.website.impressions","7801"
"1589990962","buttercup.website.impressions","51064"
"1589991689","buttercup.website.impressions","57874"
"1589991349","buttercup.website.impressions","48398"
"1589991719","buttercup.website.impressions","39595"
"1589991160","buttercup.website.impressions","50217"
"1589991063","buttercup.website.impressions","41399"
"1589991634","buttercup.website.impressions","49017"
"1589991044","buttercup.website.impressions","45569"
"1589991264","buttercup.website.impressions","45497"
"1589991375","buttercup.website.impressions","20811"
"1589991404","buttercup.website.impressions","43141"
"1589991007","buttercup.website.impressions","9814"
"1589991707","buttercup.website.impressions","55436"
"1589991018","buttercup.website.impressions","5397"
"1589991779","buttercup.website.impressions","20600"
"1589991272","buttercup.website.impressions","15654"
"1589991355","buttercup.website.impressions","57695"
"1589991758","buttercup.website.impressions","59120"
"1589991793","buttercup.website.impressions","26399"
"1589991846","buttercup.website.impressions","40867"
"1589991194","buttercup.website.impressions","42895"
"1589991003","buttercup.website.impressions","24542"
"1589991669","buttercup.website.impressions","55886"
"1589990957","buttercup.website.impressions","11044"
"1589991715","buttercup.website.impressions","30170"
"1589991625","buttercup.website.impressions","31982"
"1589991807","buttercup.website.impressions","45056"
"1589991424","buttercup.website.impressions","40817"
"1589991793","buttercup.website.impressions","35352"
"1589991547","buttercup.website.impressions","13914"
"1589991046","buttercup.website.impressions","41607"
"1589991462","buttercup.website.impressions","52162"
"1589991744","buttercup.website.impressions","37127"
"1589991707","buttercup.website.impressions","37403"
"1589991883","buttercup.website.impressions","30846"
"1589991448","buttercup.website.impressions","31599"
"1589991382","buttercup.website.impressions","52919"
"1589991742","buttercup.website.impressions","17101"
"1589991019","buttercup.website.impressions","40174"
"1589991091","buttercup.website.impressions","43975"
"1589991739","buttercup.website.impressions","42364"
"1589991161","buttercup.website.impressions","42396"
"1589991465","buttercup.website.impressions","28863"
"1589991013","buttercup.website.impressions","16560"
"1589990968","buttercup.website.impressions","16765"
"1589991536","buttercup.website.impressions","34918"
"1589991341","buttercup.website.impressions","46727"
"1589991570","buttercup.website.impressions","26443"
"1589991753","buttercup.website.impressions","57411"
"1589991769","buttercup.website.impressions","56901"
"1589991648","buttercup.website.impressions","26525"
"1589991615","buttercup.website.impressions","20130"
"1589991873","buttercup.website.impressions","27315"
"1589991512","buttercup.website.impressions","32400"
"1589991629","buttercup.website.impressions","34292"
"1589991090","buttercup.website.impressions","25540"
"1589991560","buttercup.website.impressions","18018"
"1589991703","buttercup.website.impressions","51924"
"1589991584","buttercup.website.impressions","46402"
"1589991569","buttercup.website.impressions","57446"
"1589991325","buttercup.website.impressions","55751"
"1589991151","buttercup.website.impressions","15898"
"1589991556","buttercup.website.impressions","6860"
"1589991613","buttercup.website.impressions","17775"
"1589991316","buttercup.website.impressions","18640"
"1589991844","buttercup.website.impressions","11908"
"1589991611","buttercup.website.impressions","10100"
"1589990917","buttercup.website.impressions","51910"
"1589991629","buttercup.website.impressions","31794"
"1589991040","buttercup.website.impressions","14516"
"1589991040","buttercup.website.impressions","39265"
"1589991336","buttercup.website.impressions","23482"
"1589991475","buttercup.website.impressions","44280"
"1589991320","buttercup.website.impressions","37758"
"1589991593","buttercup.website.impressions","31288"
"1589991469","buttercup.website.impressions","28922"
"1589991604","buttercup.website.impressions","10871"
"1589991684","buttercup.website.impressions","28317"
"1589991811","buttercup.website.impressions","19234"
"1589991682","buttercup.website.impressions","19728"
"1589991721","buttercup.website.impressions","5736"
"1589991859","buttercup.website.impressions","52244"
"1589991370","buttercup.website.impressions","8333"
"1589991440","buttercup.website.impressions","29142"
"1589991563","buttercup.website.impressions","11225"
"1589990974","buttercup.website.impressions","8704"
"1589991807","buttercup.website.impressions","16767"
"1589991776","buttercup.website.impressions","15481"
"1589991291","buttercup.website.impressions","43992"
"1589991612","buttercup.website.impressions","41342"
"1589991599","buttercup.website.impressions","38769"
"1589991367","buttercup.website.impressions","41258"
